created_at;id_str;text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Mar 27 14:23:31 +0000 2022;1,51E+18;@Telkomsel Setia bgt kok min krn jangkauan telkomsel luas mknya sinyal jgn sampe blank ya pertahankan kualitas, sukses selalu telkomsel 💪;0;0;0;0;in;321603383;1,51E+18;ad3ira29;https://twitter.com/ad3ira29/status/1508087324021690371
Sun Mar 27 14:23:10 +0000 2022;1,51E+18;@comeonid Hai, Kak Dino. Rian turut sedih ya atas SIM Card yang hilang. Mengenai SIM Card hilang, jika belum di registrasi, saat ini belum dapat dibantu ya Kak. Karena ada pencocokan data registrasi berupa NIK dan nomor KK. Makasih 😊-Rian;0;2;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508087236570484738
Sun Mar 27 14:22:09 +0000 2022;1,51E+18;@skentoledeo Hai, Kak. Terkait moden router portable dengan SIMless, semoga bisa segera terealisasi. Tetap setia menggunakan produk dan layanan Telkomsel ya Kak. Terima kasih😊-Deco;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508086981087350789
Sun Mar 27 14:21:48 +0000 2022;1,51E+18;@ad3ira29 Hai Kak Ira. Makasih ya udah setia menggunakan Telkomsel. Gunakan terus Telkomsel ya agar Kakak mendapatkan penawaran menarik dari Telkomsel. Sehat selalu :) -Arie;0;1;0;1;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508086889857044486
Sun Mar 27 14:21:42 +0000 2022;1,51E+18;Saat dasel mu telkomsel dan wifi mu first media lengkap deh 😭😭;0;0;0;0;in;1,40E+18;1,51E+18;Selene__win;https://twitter.com/Selene__win/status/1508086864959266823
Sun Mar 27 14:20:42 +0000 2022;1,51E+18;@jokoanwar Secangkir kopi jaksel maksud mu mas? Wkwkwk Di beliin kuota telkomsel udah bisa dapet berapa film bajakan🤣;0;8;0;0;in;2298950617;1,26E+18;egnevjkanza;https://twitter.com/egnevjkanza/status/1508086615612493829
Sun Mar 27 14:20:24 +0000 2022;1,51E+18;dear @Telkomsel untuk area ini masih lost connection mohon bantuannya🙏🏻;0;1;0;0;in;112056179;1,51E+18;ardhabillie;https://twitter.com/ardhabillie/status/1508086538604670977
Sun Mar 27 14:20:00 +0000 2022;1,51E+18;Oyi pantai ngliyep tu ada jaringan telkomsel ga?;0;3;0;1;in;1,16E+18;1,51E+18;ngalamfess;https://twitter.com/ngalamfess/status/1508086437501345794
Sun Mar 27 14:19:46 +0000 2022;1,51E+18;telkomsel sampahh;0;1;0;0;et;61717767;1,51E+18;bhaccretiondisk;https://twitter.com/bhaccretiondisk/status/1508086378718175239
Sun Mar 27 14:18:40 +0000 2022;1,51E+18;@Telkomsel Sy maunya combo unlimited tp.kenapa dinaikkan harganya..coba kasih penjelasan yg bener dong;0;1;0;0;in;153071800;1,51E+18;nanangsetia;https://twitter.com/nanangsetia/status/1508086103181430797
Sun Mar 27 14:18:21 +0000 2022;1,51E+18;@iyeagre Baik, Kak Zeke. Segera meluncur ke DM. Mohon ditunggu interaksi selanjutnya ya Kak. Tks 😊-Rian;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508086022269136898
Sun Mar 27 14:17:41 +0000 2022;1,51E+18;@florawicaksono Hai, Kak Wicaksono. Maaf terkait kendala internet yang dialami. Yuk infokan no. HP, waktu kejadian dan detail lokasi (Kelurahan, Kecamatan dan Kota) via DM agar privasi terjaga. Terima kasih😊-Deco;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508085854027513865
Sun Mar 27 14:16:15 +0000 2022;1,51E+18;Telkomsel buriq bat dah ah;0;1;0;0;in;1,35E+18;1,51E+18;kkkkesque;https://twitter.com/kkkkesque/status/1508085494789599233
Sun Mar 27 14:15:52 +0000 2022;1,51E+18;@Telkomsel Hihi sy gk ada masalah kok min telkomsel utk sementara keren ditmpt saya gk lemot dll, tmn sy  @SMujsin  Yg telkomselnya lg gk ada kuota sapa tau dpt GA dr mimin 😂;0;1;0;1;in;321603383;1,51E+18;ad3ira29;https://twitter.com/ad3ira29/status/1508085396621561856
Sun Mar 27 14:15:11 +0000 2022;1,51E+18;@yoyumihere Hai, Kak. Maaf ya. Boleh diinfokan detail keluhannya melalui DM seperti apa Kak? Agar bisa kami bantu dengan solusi yang tepat dan privasi tetap terjaga ya. Tks 😊-El;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508085224747401224
Sun Mar 27 14:15:07 +0000 2022;1,51E+18;@Ganzalfi Hai, Kak Alfian. Maaf, untuk kendala pembelian di MyTelkomsel. Sudah coba clear cache, pastikan appnya sudah update dan restart HP. Jika masih berkendala, infokan No. HP, tgl kejadian, lokasi (Kel., Kec., Kab./Kota), merk &amp  tipe HP via DM, agar privasi aman. Tks 😊Gea;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508085209929240577
Sun Mar 27 14:14:41 +0000 2022;1,51E+18;@itachisamaaa Hai, Kak Hera. Terkait kuota nonton, Kami informasikan bahwa kuota tersebut dapat digunakan untuk akses MAXstream, Mola TV, Disney+ Hotstar, Vidio, Amazon Prime Video, VIU, Lionsgate Play, dan lainnya. Info lengkap Kuota Nonton klik link: https://t.co/k3Wh23UN4p . Tks😊-Deco;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508085100340146177
Sun Mar 27 14:14:41 +0000 2022;1,51E+18;@Telkomsel halo admin, saya kehilangan kartu telkomsel tapi seingat saya belum di registrasi. Bisa saya aktifkan lg ga ya di grapari?;0;1;0;0;in;585527846;1,51E+18;comeonid;https://twitter.com/comeonid/status/1508085099937800195
Sun Mar 27 14:12:18 +0000 2022;1,51E+18;@ad3ira29 Hai. Kak Ade, Ada yang bisa Gea bantu , jika ada masalah berhubungan dengan layanan Telkomsel silahkan DM kami, Terimakasih :)-Gea;0;1;0;1;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508084499598688257
Sun Mar 27 14:11:19 +0000 2022;1,51E+18;@fromdaysix Hai Kak. Terkait ketersediaan layanan di lokasi yang Kakak tanyain, tergantung seberapa jauh jarak dari Base Transceiver Station (BTS) terdekat ya Kak. Untuk info lebih lanjut silakan Kakak chat via DM agar Arie bantu cek. Tks :) -Arie;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508084251698565125
Sun Mar 27 14:10:24 +0000 2022;1,51E+18;@skentoledeo Baik. Kak. Terkait modem router portable dengan SIMless untuk saat ini dalam pengembangan, semoge dapat cepat terealisasikan ya Kak. Semoga membantu. Tks :)-Gea;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508084022886379521
Sun Mar 27 14:10:12 +0000 2022;1,51E+18;Ada yang coba beli paket internet bkkbn dari @Telkomsel gk? Ada yg senasib kah? https://t.co/LJmeJiplYM;0;3;0;0;in;166786691;1,51E+18;Ganzalfi;https://twitter.com/Ganzalfi/status/1508083971397423104
Sun Mar 27 14:10:01 +0000 2022;1,51E+18;@iyeagre Baik, Kak. Mohon berkenan menunggu interaksi selanjutnya via DM ya. Makasih :) -Inara;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508083926782582784
Sun Mar 27 14:10:01 +0000 2022;1,51E+18;@singgihwdy Kami informasikan juga untuk tidak memposting nomor di publik, agar nomor Kakak tidak disalahgunakan oleh oknum yg tidak bertanggung jawab. Terima kasih😊 -Deco (2/2);0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508083926526431237
Sun Mar 27 14:09:52 +0000 2022;1,51E+18;@singgihwdy Hai, Kak Singgih. Untuk reaktivasi nomor hangus, bisa secara mandiri melalui *888*89# ya. Pastikan nomor belum lewat 59 hari dari batas akhir masa tenggang. Siapkan KTP &amp  KK sesuai yang didaftarkan di nomor Kakak dan SIM Card yang ingin direaktivasi. (1/2);0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508083886827339778
Sun Mar 27 14:09:50 +0000 2022;1,51E+18;@ira_KE Hai, Kak Ira. El infokan utk paket Halo Unlimited 150rb, Kakak bisa mendapatkan internet 30GB, Kuota Roaming 200 MB dan masih banyak lainnya ya. Kakak bisa cek info selengkapnya terkait Halo Unlimited pada link berikut : https://t.co/Q3mgefBPPB . Tks😊-El;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508083879370162177
Sun Mar 27 14:08:35 +0000 2022;1,51E+18;@Telkomsel malam ka. Mau tanya untuk kuota nonton ini untuk apa aja ya? https://t.co/Jh8ytEXK1t;0;1;0;0;in;888667908;1,51E+18;itachisamaaa;https://twitter.com/itachisamaaa/status/1508083565732392962
Sun Mar 27 14:07:24 +0000 2022;1,51E+18;@SMujsin @Telkomsel Yg utama buat usaha aja dgr mereka mah gk ada absnya gk ada solusi jg;0;1;0;2;in;321603383;1,51E+18;ad3ira29;https://twitter.com/ad3ira29/status/1508083267609583617
Sun Mar 27 14:07:19 +0000 2022;1,51E+18;@wonpilexe @Telkomsel kak, bisa ga kak? kalau bisa aku suruh pacar aku ganti provider nih;0;2;0;0;in;1,39E+18;1,51E+18;fromdaysix;https://twitter.com/fromdaysix/status/1508083245115580418
Sun Mar 27 14:07:08 +0000 2022;1,51E+18;Telkomsel kek ***;0;0;0;1;tr;1,25E+18;1,51E+18;Fiqimunga;https://twitter.com/Fiqimunga/status/1508083199762591745
Sun Mar 27 14:05:58 +0000 2022;1,51E+18;sinyal telkomsel kek tai;0;1;0;5;in;1,25E+18;1,51E+18;your__gurll;https://twitter.com/your__gurll/status/1508082908120363014
Sun Mar 27 14:05:56 +0000 2022;1,51E+18;ga Telkomsel ga Indihome;0;0;0;0;et;1,26E+18;1,51E+18;steroxoo;https://twitter.com/steroxoo/status/1508082899933081605
Sun Mar 27 14:05:06 +0000 2022;1,51E+18;@detikcom Tpi dri 3 hari kmren TELKOMSEL jaringan nye lola sering buffering pdhl kouta w bnyak n krtu w  PRIORITAS LTE... ????????;0;0;0;0;in;1,20E+18;1,51E+18;edorivaii;https://twitter.com/edorivaii/status/1508082689215442947
Sun Mar 27 14:04:27 +0000 2022;1,51E+18;wta kartu as masuk telkomsel ga sih #zonauang;0;5;0;0;in;1,01E+18;1,51E+18;gorengmawut;https://twitter.com/gorengmawut/status/1508082526568722436
Sun Mar 27 14:03:57 +0000 2022;1,51E+18;@fandyusman Baik, Kak. Mohon berkenan menunggu interaksi selanjutnya via DM ya. Makasih :) -Inara;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508082397710991362
Sun Mar 27 14:03:40 +0000 2022;1,51E+18;Telkomsel;0;0;0;0;nl;1419772178;1,51E+18;Mingvyu;https://twitter.com/Mingvyu/status/1508082326516879360
Sun Mar 27 14:01:41 +0000 2022;1,51E+18;@bulkywood @Telkomsel @IndiHome @byu_id Mohon maaf atas ketidaknyamanannya. Silakan infokan detail kendala beserta nomor Orbit Anda melalui DM Instagram @myorbitid atau email cs@myorbit.id untuk kami bantu lebih lanjut ya. Terima kasih.;0;0;0;0;in;1,22E+18;1,51E+18;myorbitid;https://twitter.com/myorbitid/status/1508081830381056005
Sun Mar 27 14:01:04 +0000 2022;1,51E+18;@sipagasipasipas Hai, Kak. Maaf ya. Terkait keluhan Kakak mengenai harga, saat ini Telkomsel sudah melakukan penyesuaian tarif paket ya Kak.  Silakan aktivasi paket yang tersedia dan ga kalah menarik di dial *363# atau aplikasi MyTelkomsel. Tks :) -Gea;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508081673753473025
Sun Mar 27 14:00:37 +0000 2022;1,51E+18;"Telkomsel gak jelas emang sih.""  Marsha vs. Internet Service Provider: A Saga""";0;0;0;1;in;494788885;1,51E+18;theyycallmebass;https://twitter.com/theyycallmebass/status/1508081562411479041
Sun Mar 27 14:00:33 +0000 2022;1,51E+18;@Telkomsel product knowledge dan sop nya tidak jelas, ada kesalahan di sisi @Telkomsel tidak ada yang bisa cover;0;0;0;0;in;87595419;1,51E+18;oneau7umnleaf;https://twitter.com/oneau7umnleaf/status/1508081542765355015
Sun Mar 27 14:00:17 +0000 2022;1,51E+18;ini jaringan telkomsel lagi busuk, jaringan tanjung selor yg busuk, atau jaringanku doang yg busuk 🙁;0;0;0;0;in;200549361;1,51E+18;khabm_23;https://twitter.com/khabm_23/status/1508081477430382592
Sun Mar 27 14:00:11 +0000 2022;1,51E+18;Jaman gue SD kayaknya kartu telkomsel jadi kartu vvip banget;0;0;0;0;in;1,40E+18;1,51E+18;Selene__win;https://twitter.com/Selene__win/status/1508081453183078404
Sun Mar 27 13:59:42 +0000 2022;1,51E+18;@6755ee3039ab4f2 Hai, Kak Jin. Maaf atas keterlambatan responnya, El lagi memastikan gak ada DM yang terlewatkan nih, mohon untuk ditunggu. Tks 😊-El;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508081331737034758
Sun Mar 27 13:59:35 +0000 2022;1,51E+18;@Telkomsel @ngudislamet Yang unlimited kasih yang murah dong;0;1;0;0;in;8,37E+17;1,51E+18;sambilbengong;https://twitter.com/sambilbengong/status/1508081299977764864
Sun Mar 27 13:58:50 +0000 2022;1,51E+18;@RickieYahyaa Baik, Kak Rickie. Apabila Kakak sudah kirim DM maka akan masuk dalam list antrian, mohon berkenan menunggu interaksi selanjutnya di DM ya Kak. Tks 😊-Sulis;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508081111653847044
Sun Mar 27 13:58:01 +0000 2022;1,51E+18;@oneau7umnleaf Baik, Kak. Mohon berkenan menunggu interaksi selanjutnya via DM ya. Makasih :) -Inara;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508080907370254337
Sun Mar 27 13:58:00 +0000 2022;1,51E+18;@Telkomsel detail sudah ada di DM, dan tidak menemukan solusi yang diinginkan. makanya saya tweet tersebut.;0;1;0;0;in;87595419;1,51E+18;oneau7umnleaf;https://twitter.com/oneau7umnleaf/status/1508080903062691845
Sun Mar 27 13:57:57 +0000 2022;1,51E+18;@Kensk8erboy Hai, Kak Eko. Maaf ya Kak. Terkait kendala internet lambat, yuk infoin, No. HP, waktu kejadian, lokasi (kel, kec, &amp  kota), dan No. Telkomsel lain yang berkendala via DM agar privasi amanl. Tks 😊 -Gea;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508080889917415425
Sun Mar 27 13:57:44 +0000 2022;1,51E+18;@ad3ira29 @Telkomsel Aamin. Jujur pulsa internet juga berguna untuk tahu kondisi bagaimana pemerintah membuat kebijakan  di sektor ekonomi.;0;1;0;1;in;1,14E+18;1,51E+18;SMujsin;https://twitter.com/SMujsin/status/1508080835899314178
Sun Mar 27 13:56:59 +0000 2022;1,51E+18;Kayaknya sinyal telkomsel kebawa angin deh jelek banget;0;0;0;0;in;1,40E+18;1,51E+18;Selene__win;https://twitter.com/Selene__win/status/1508080648279404549
Sun Mar 27 13:56:42 +0000 2022;1,51E+18;@oneau7umnleaf Hai, Kak Dave. Terkait perubahan paket Telkomsel Halo, yuk infoin nomor Hp, nama lengkap, tempat tanggal lahir, nominal tagihan terakhir, dan jenis paket yang akan diaktifkan via DM agar Sulis bantu dan privasi terjaga. Tks 😊-Sulis;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508080576020234245
Sun Mar 27 13:56:40 +0000 2022;1,51E+18;@SMujsin Hai, Kak. Terima kasih telah menjadi pelanggan setia Telkomsel ya. Telkomsel akan terus berupaya menjadi yang terbaik untuk pelanggan. Tetap setia menggunakan produk Telkomsel ya. Jangan lupa pakai masker saat di luar rumah, Sehat selalu Kak 😊-El;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508080568319475718
Sun Mar 27 13:55:30 +0000 2022;1,51E+18;@SMujsin @Telkomsel Aamiin YRA;0;1;0;2;fi;321603383;1,51E+18;ad3ira29;https://twitter.com/ad3ira29/status/1508080272889184260
Sun Mar 27 13:55:28 +0000 2022;1,51E+18;@fandyusman Hai Kak. Maaf ya jadi gak nyaman. Terkait kendalanya, agar bisa Gyan bantu cek lebih lanjut, mohon DM nomor HP, detail lokasi dan waktu kejadiannya ya. Jika ada nomor lain di lokasi yg sama dengan kendala yg sama, bisa disertakan jg. Tks -Gyan;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508080263334883330
Sun Mar 27 13:55:18 +0000 2022;1,51E+18;"Jaringan telkomsel di wamena hari kayak gini , 4g abal"" ndak ada perubahan sama sekali https://t.co/lNgLnHggRt""";0;0;0;1;in;1,50E+18;1,51E+18;MencariArah22;https://twitter.com/MencariArah22/status/1508080220754288643
Sun Mar 27 13:54:45 +0000 2022;1,51E+18;@6755ee3039ab4f2 Baik, Kak. Mohon berkenan menunggu interaksi selanjutnya via DM ya. Makasih :) -Inara;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508080082321276935
Sun Mar 27 13:54:28 +0000 2022;1,51E+18;@odolrebus Hai, Kak Dine. Maaf untuk kendala sinyal lemah/gak stabil, yuk infokan No. HP, lokasi (Kel., Kec., Kab./Kota), tgl kejadian &amp  No. Telkomsel lain berkendala sama via DM, agar Kami bantu &amp  privasi data terjaga. Tks 😊 -Fio;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508080011378855942
Sun Mar 27 13:53:49 +0000 2022;1,51E+18;Jam 11 malam nanti paket internet saya habis dari @Telkomsel . Semoga esok ada rejeki untuk beli.;0;3;0;1;in;1,14E+18;1,51E+18;SMujsin;https://twitter.com/SMujsin/status/1508079851252908034
Sun Mar 27 13:53:18 +0000 2022;1,51E+18;@JokemEsther Baik. Kak.maaf ya. Berkaitan dengan masalah internet. Yuk infokan data yang sudah di minta sebelumnya, kirim lewat DM ya Kak. Tks :)-Gea;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508079719706636289
Sun Mar 27 13:52:41 +0000 2022;1,51E+18;Sekarang udah ga pernah suggest orang² buat pake telkomsel karena malu sendiri sama sinyal @Telkomsel akhir² ini hehe.;0;1;0;0;in;9,01E+17;1,51E+18;odolrebus;https://twitter.com/odolrebus/status/1508079562240184322
Sun Mar 27 13:52:28 +0000 2022;1,51E+18;. well done @Telkomsel , kartu halo bisa unregister paket, tapi ga bisa register paket baru, dan ga bisa difallback ke paket sebelumnya.;0;2;0;0;in;87595419;1,51E+18;oneau7umnleaf;https://twitter.com/oneau7umnleaf/status/1508079508737638401
Sun Mar 27 13:51:37 +0000 2022;1,51E+18;@JokemEsther Baik, Kak. Gea sarankan untuk tidak memposting data pribadi di mention, guna menghindari penyalahgunaan data oleh orang yang tidak bertanggung jawab. Yuk interaksinya kita lanjutkan di DM agar bisa Gea cek lebih lanjut dan privasi terjaga. Makasih 🙂 -Gea;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508079295872188418
Sun Mar 27 13:50:58 +0000 2022;1,51E+18;@RickieYahyaa Hai Kak. Maaf ya jadi gak nyaman. Terkait kendalanya, agar bisa Gyan bantu cek lebih lanjut, mohon DM nomor HP, detail lokasi dan waktu kejadiannya ya. Jika ada nomor lain di lokasi yg sama dengan kendala yg sama, bisa disertakan jg. Tks -Gyan;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508079130998636550
Sun Mar 27 13:50:57 +0000 2022;1,51E+18;@Telkomsel Lagi buruk jaringan internetnya kah? Bar sinyal pun hanya 2 garis. Buka youtube dan instagram banyak loadingnya;0;1;0;1;in;318290333;1,51E+18;RickieYahyaa;https://twitter.com/RickieYahyaa/status/1508079126397472768
Sun Mar 27 13:49:35 +0000 2022;1,51E+18;Mlm pak.Jokowi  Kenapa ko bisa gagal yaa Telkomsel Goblok ini;0;0;0;0;in;1,50E+18;1,51E+18;Yaluck4;https://twitter.com/Yaluck4/status/1508078784591069185
Sun Mar 27 13:47:17 +0000 2022;1,51E+18;@rainism___ Hai, Kak Raini. Terkait kendala pembelian paket internet di aplikasi MyTelkomsel, udah clear cache dan pastikan app nya sudah update? Kalau tetap sama, yuk infokan Nomor HP, waktu kejadian, dan lokasi (kel, kec, dan kota) via DM ya agar privasi terjaga. Tks 😊-Sulis;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508078206322380807
Sun Mar 27 13:46:18 +0000 2022;1,51E+18;@tri_cuk Hai, Kak Swasono . Maaf terkait akses  internet gk stabil, yuk DM dengan mencamtumkan nomor HP, tanggal kejadian, lokasi lengkap, nomor telepon Telkomsel lain yang terkendala sama. Tks :)-Masfa;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508077959701491714
Sun Mar 27 13:45:24 +0000 2022;1,51E+18;@agraareez Hai, Kak Agra. Maaf ya. Terkait pulsa terpotong, udah cek penggunaan terakhir di *888# Kak? Jika udah dan masih tidak sesuai, yuk infokan nomor HP, tanggal kejadian dan detail pulsa yang terpotong ke DM ya Kak biar dibantu dan privasi terjaga. Tks 😊-El;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508077730788638722
Sun Mar 27 13:45:16 +0000 2022;1,51E+18;@nkivebil Halo kak Bila, Ada yang bisa saya bantu , jika ada masalah berhubungan dengan layanan Telkomsel silahkan DM kami, Terimakasih :)-Masfa;0;0;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508077697498779650
Sun Mar 27 13:44:47 +0000 2022;1,51E+18;@Telkomsel helowwwe..knp no telkomsel sayabga bisa internet ?????;0;1;0;1;in;7,63E+17;1,51E+18;tri_cuk;https://twitter.com/tri_cuk/status/1508077574458871808
Sun Mar 27 13:44:08 +0000 2022;1,51E+18;@Telkomsel Bohong min , nih ngga bisa sama kaya mokapos waktu itu https://t.co/a0tPobJwLi;0;1;0;0;in;3119526102;1,51E+18;rainism___;https://twitter.com/rainism___/status/1508077413724422146
Sun Mar 27 13:44:04 +0000 2022;1,51E+18;@JokemEsther Hai, Kak Jokem . Maaf terkait akses  internet gk stabil, yuk DM dengan mencamtumkan nomor HP, tanggal kejadian, lokasi lengkap, nomor telepon Telkomsel lain yang terkendala sama. Tks :)-Masfa;0;2;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508077393684348928
Sun Mar 27 13:43:47 +0000 2022;1,51E+18;@6755ee3039ab4f2 Hai, Kak. Maaf ya. Terkait kendala aktivasi paket internet, yuk infoin nomor Hp, waktu kejadian, lokasi (kel, kec, dan kota), dan jenis paket yg diaktifkan vai DM agar Sulis bantu cek dan privasi terjaga.  Tks 😊-Sulis;0;1;0;0;in;255409050;1,51E+18;Telkomsel;https://twitter.com/Telkomsel/status/1508077323706257414
Sun Mar 27 13:43:30 +0000 2022;1,51E+18;eh hallo ini gimana ceritanya w punya kuota tapi pulsa tetep kepotong @Telkomsel https://t.co/6VjI1OZSNu;0;2;0;0;in;3134976230;1,51E+18;agraareez;https://twitter.com/agraareez/status/1508077254076559361
